SERVICE_DATE,PEAK_OFFPEAK_IND,MODE_TYPE,ROUTE_OR_LINE,ROUTE_TYPE,STOP,METRIC_TYPE,OTP_NUMERATOR,OTP_DENOMINATOR
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Brandon Hall,Passenger Wait Time,52.050018886,108.311315472
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,103.520179701,272.483358939
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Fenway,Passenger Wait Time,79.580433506,188.108101879
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Back of the Hill,Passenger Wait Time,15.911151242,26.707724069
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Copley,Passenger Wait Time,993.539029757,1733.467241330
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Longwood Medical Area,Passenger Wait Time,183.278251610,389.380523020
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,313.191526252,687.891754491
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Arlington,Passenger Wait Time,82.927763475,203.237926066
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Blandford Street,Passenger Wait Time,49.337144279,98.669331207
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hynes,Passenger Wait Time,739.491325690,1201.620712865
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kenmore,Passenger Wait Time,907.010966518,1533.014022155
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Boylston,Passenger Wait Time,116.685017752,294.013080726
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Eliot,Passenger Wait Time,28.260293773,88.644946764
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Waban,Passenger Wait Time,26.762550132,75.894801042
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Symphony,Passenger Wait Time,356.941068458,748.091072558
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chiswick Road,Passenger Wait Time,60.475365059,130.224500056
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Copley,Passenger Wait Time,301.185476382,718.296372472
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Arlington,Passenger Wait Time,441.230452383,751.556619724
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Fairbanks Street,Passenger Wait Time,37.822208769,93.983943514
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Packards Corner,Passenger Wait Time,107.488206471,252.670756171
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Arlington,Passenger Wait Time,82.448911157,194.497891198
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Reservoir,Passenger Wait Time,103.336449469,276.192117992
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Arlington,Passenger Wait Time,530.430006605,925.188997361
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Fenwood Road,Passenger Wait Time,20.906889562,37.185880042
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Museum of Fine Arts,Passenger Wait Time,101.465225957,235.256893025
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Griggs Street,Passenger Wait Time,108.151949053,207.363274037
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Harvard Avenue,Passenger Wait Time,207.520974440,477.233578877
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Pleasant Street,Passenger Wait Time,57.689818643,129.237873260
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,South Street,Passenger Wait Time,74.143202532,165.418779382
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Longwood,Passenger Wait Time,93.513279352,233.282206965
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Centre,Passenger Wait Time,84.912789085,200.216336164
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Northeastern,Passenger Wait Time,136.875174737,288.249301158
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Allston Street,Passenger Wait Time,72.627332140,157.522234393
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Kenmore,Passenger Wait Time,299.644178741,671.921626755
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Kenmore,Passenger Wait Time,223.705667002,553.382679073
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Mission Park,Passenger Wait Time,60.927615861,109.082413793
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chestnut Hill Avenue,Passenger Wait Time,52.084236131,120.998773631
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Dean Road,Passenger Wait Time,35.078058301,78.244008961
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Englewood Avenue,Passenger Wait Time,127.481771193,277.034429519
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Washington Street,Passenger Wait Time,60.324183324,152.517253487
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Copley,Passenger Wait Time,644.497134638,1234.001916999
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Mary Street,Passenger Wait Time,111.775751720,237.599430442
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Paul Street,Passenger Wait Time,59.697924420,146.609821573
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Hills,Passenger Wait Time,97.087561705,200.790459552
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Haymarket,Passenger Wait Time,32.242078508,53.793696804
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boylston,Passenger Wait Time,152.243884843,322.453031815
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ East,Passenger Wait Time,37.700842781,82.424715186
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Hynes,Passenger Wait Time,262.794315860,576.003829715
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Warren Street,Passenger Wait Time,61.957008617,156.534157222
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Coolidge Corner,Passenger Wait Time,159.450583669,410.014328320
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hawes Street,Passenger Wait Time,34.673339173,83.643913803
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Summit Avenue,Passenger Wait Time,171.491754924,337.179966361
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Washington Square,Passenger Wait Time,107.411870654,253.488229061
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Beaconsfield,Passenger Wait Time,74.620079365,166.216414400
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Hynes,Passenger Wait Time,175.124976604,432.021679720
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,North Station,Passenger Wait Time,10.116468841,19.684472244
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Park Street,Passenger Wait Time,134.085442609,337.180824742
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Chestnut Hill,Passenger Wait Time,62.888602867,177.491055959
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Highlands,Passenger Wait Time,45.284292058,144.464201025
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Woodland,Passenger Wait Time,43.172143952,120.435093340
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Babcock Street,Passenger Wait Time,34.265303514,82.721126421
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ Central,Passenger Wait Time,81.964662821,189.740378784
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Boylston,Passenger Wait Time,175.327078515,381.098360219
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Park Street,Passenger Wait Time,34.855365193,46.775039463
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Brigham Circle,Passenger Wait Time,97.979278434,235.464056590
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Tappan Street,Passenger Wait Time,56.080859304,161.389144914
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Copley,Passenger Wait Time,323.216386826,675.250438044
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Boylston,Passenger Wait Time,302.571855119,566.624159522
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Riverway,Passenger Wait Time,51.501504835,82.155162318
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ West,Passenger Wait Time,42.966643774,103.951432465
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Saint Paul Street,Passenger Wait Time,52.189819125,101.736669296
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kent Street,Passenger Wait Time,26.598947944,61.739278261
16-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Park Street,Passenger Wait Time,519.001376422,969.781249583
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ Central,Passenger Wait Time,59.538005263,157.489204964
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Harvard Avenue,Passenger Wait Time,135.758099132,461.492868512
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Arlington,Passenger Wait Time,87.725391551,222.711802036
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Blandford Street,Passenger Wait Time,49.150111911,113.594053483
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chiswick Road,Passenger Wait Time,35.235956590,124.225554583
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Griggs Street,Passenger Wait Time,73.507568579,218.077669076
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Coolidge Corner,Passenger Wait Time,137.201969681,406.245483680
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Hynes,Passenger Wait Time,288.153575507,655.890981279
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Museum of Fine Arts,Passenger Wait Time,94.375644663,188.052216772
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Copley,Passenger Wait Time,415.450682595,1032.895092155
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Fairbanks Street,Passenger Wait Time,30.885563053,85.097277211
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Washington Square,Passenger Wait Time,88.697039244,246.100960134
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Copley,Passenger Wait Time,404.495656058,930.483169714
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Babcock Street,Passenger Wait Time,45.191789468,112.071525433
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Sutherland Road,Passenger Wait Time,49.503463547,138.562089178
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Dean Road,Passenger Wait Time,22.800849345,74.141207881
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Haymarket,Passenger Wait Time,.707033250,2.054737332
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,104.603893349,303.843449244
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Copley,Passenger Wait Time,534.755223248,1255.893059319
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Paul Street,Passenger Wait Time,50.771154738,165.968389769
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Summit Avenue,Passenger Wait Time,155.366289377,367.024890052
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Chestnut Hill,Passenger Wait Time,70.635095931,210.996363975
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,312.374661347,685.832454955
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ East,Passenger Wait Time,43.334707164,87.604636138
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chestnut Hill Avenue,Passenger Wait Time,40.071465291,119.597358478
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Boylston,Passenger Wait Time,141.035269397,345.595694011
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Packards Corner,Passenger Wait Time,82.685279269,195.027067302
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Waban,Passenger Wait Time,26.972079945,96.241173260
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Woodland,Passenger Wait Time,56.299632483,164.195731376
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Fenway,Passenger Wait Time,104.590477105,262.810780617
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Longwood,Passenger Wait Time,113.065821449,267.579777930
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Boylston,Passenger Wait Time,250.934434491,524.200611627
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Longwood Medical Area,Passenger Wait Time,154.936609696,302.010363034
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Riverway,Passenger Wait Time,63.635563937,113.789680000
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Mary Street,Passenger Wait Time,93.038090246,225.125594409
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Mission Park,Passenger Wait Time,65.672568600,118.937600753
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Brandon Hall,Passenger Wait Time,47.005721640,103.099533165
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Hynes,Passenger Wait Time,208.295578053,532.806894504
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Washington Street,Passenger Wait Time,69.732016824,195.433648470
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Park Street,Passenger Wait Time,103.465276986,311.703380319
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Arlington,Passenger Wait Time,230.974065730,481.993609758
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Eliot,Passenger Wait Time,25.671920294,109.161685043
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Highlands,Passenger Wait Time,74.830303736,204.973000420
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Reservoir,Passenger Wait Time,102.410105397,335.816924813
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,South Street,Passenger Wait Time,53.740842589,153.578799815
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Arlington,Passenger Wait Time,231.476301509,593.619395365
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hawes Street,Passenger Wait Time,43.296753566,96.747596537
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Fenwood Road,Passenger Wait Time,31.599375144,51.226043984
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Saint Paul Street,Passenger Wait Time,32.124431844,88.972002154
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Warren Street,Passenger Wait Time,72.891152895,210.422248678
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Kenmore,Passenger Wait Time,294.978961270,758.651353545
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Arlington,Passenger Wait Time,432.951310041,888.310666824
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Back of the Hill,Passenger Wait Time,7.718784147,15.025712940
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Park Street,Passenger Wait Time,717.352033924,1340.744976158
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boylston,Passenger Wait Time,89.378568851,283.616333598
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Englewood Avenue,Passenger Wait Time,118.527506124,289.003081895
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hynes,Passenger Wait Time,448.980767367,878.460844826
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Hills,Passenger Wait Time,93.450119598,231.518951146
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Allston Street,Passenger Wait Time,70.489412717,208.240156993
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ West,Passenger Wait Time,46.861216998,108.216404064
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kenmore,Passenger Wait Time,503.272974455,1236.075693457
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Tappan Street,Passenger Wait Time,54.193316295,165.586801826
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Centre,Passenger Wait Time,72.565441967,225.217270973
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Brigham Circle,Passenger Wait Time,104.048423750,224.233123849
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Haymarket,Passenger Wait Time,28.904600657,51.789688093
17-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Northeastern,Passenger Wait Time,115.052318810,250.046667693
